song_id,song_artist,song_title,cluster
1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,my tears ricochet,0
12ntTeqEeTg7GAVpe8Mhpl,Taylor Swift,marjorie,0
0lx2cLdOt3piJbcaXIV74f,Taylor Swift,willow,0
1hjRhYpWyqDpPahmSlUTlc,Taylor Swift,Style (Taylor's Version),4
45wMBGri1PORPjM9PwFfrS,Taylor Swift,Blank Space (Taylor's Version),9
3pv7Q5v2dpdefwdWIvE7yH,Taylor Swift,Shake It Off (Taylor's Version),4
1K39ty6o1sHwwlZwO6a7wK,Taylor Swift,Wildest Dreams (Taylor's Version),4
64FzgoLZ3oXu2SriZblHic,Taylor Swift,Bad Blood (Taylor's Version),5
4QMgEffJQuKtjCNvqfRZ0m,Taylor Swift,But Daddy I Love Him,9
7Mts0OfPorF4iwOomvfqn1,Taylor Swift,So High School,5
2d8UxVNhJinc8uat9PoM9y,Taylor Swift,Who’s Afraid of Little Old Me?,0
1kbEbBdEgQdQeLXCJh28pJ,Taylor Swift,Down Bad,0
6dODwocEuGzHAavXqTbwHv,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),5
1xtw1krCR6Dw2KwkXw5z63,Taylor Swift,The Smallest Man Who Ever Lived,5
2fPvQfGQEZOKtJ9qXeL4x8,Taylor Swift,I Can Do It With a Broken Heart,9
5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,3
0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,9
3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,0
1xwAWUI6Dj0WGC3KiUPN0O,Taylor Swift,Vigilante Shit,7
3qoftcUZaUOncvIYjFSPdE,Taylor Swift,Bejeweled,5
7FmYn9e7KHMXcxqGSj9LjH,Taylor Swift,Mastermind,0
7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,1
2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),5
2F3N9tdombb64aW6VtZOdo,Taylor Swift,Down Bad,0
4q5YezDOIPcoLr8R81x9qy,Taylor Swift,I Can Do It With a Broken Heart,9
6RSG1dKPV5gEvILwJb4QtS,Taylor Swift,loml,0
7ogK4lJDVDMU6A6vYR5rvD,Taylor Swift,thanK you aIMee,0
3ZVFcD8Wlw9T9klGqmJf9F,"Taylor Swift, Florence + The Machine",Florida!!! (feat. Florence + The Machine),5
18WFFUIsewmA8g31KAeo3e,Taylor Swift,The Prophecy,5
0mWVScJbxO3tbXuiZOxYZE,Taylor Swift,"So Long, London",7
36t6frENUtCYKuZus6aYDO,Taylor Swift,Who’s Afraid of Little Old Me?,0
0g4fMVo4JjwnIpTfFfLdxS,Taylor Swift,Cassandra,4
05msZuGKP3OCUGQnvLBOf4,Taylor Swift,My Boy Only Breaks His Favorite Toys,9
1Iq8oo9XkmmvCQiGOfORiz,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),9
5Bedn0svl0ZD7RGmJkmKKw,Taylor Swift,How Did It End?,0
3NMrVbIVWT3fPXBj0rNDKG,Taylor Swift,The Tortured Poets Department,9
3CWq0pAKKTWb0K4yiglDc4,Taylor Swift,You’re Losing Me (From The Vault),0
1dhMTsEZz6ZEquGvmzVoHn,Taylor Swift,The Alchemy,9
3CeCwYWvdfXbZLXFhBrbnf,Taylor Swift,Love Story (Taylor’s Version),9
3zMDGj4D8ogaYgAIZPeU7S,Taylor Swift,Peter,0
6tNSmBKSjFV1366ASuULfZ,Taylor Swift,I Knew You Were Trouble (Taylor's Version),4
5og4Qzt92jJzVDkOtSEilb,Taylor Swift,But Daddy I Love Him,9
4P7LVHDbzn7aI6wWRh5AHc,Taylor Swift,You Belong With Me (Taylor’s Version),4
5troof8mcGO3AafoDbk1gc,Taylor Swift,Look What You Made Me Do,8
4NioO5R9sHEZh4cGzMHyNt,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),9
1Ov37jtRQ2YNAe8HzfczkL,Taylor Swift,Wildest Dreams (Taylor's Version),4
71BqAINEnezjQfxE4VuJfq,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",0
2vPMoMDXxu9uX1igWZmXSG,Taylor Swift,New Romantics (Taylor's Version),4
31CdkzHnMbvJuKZvtCQfR6,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),5
045ZeOHPIzhxxsm8bq5kyE,Taylor Swift,Out Of The Woods (Taylor's Version),4
7G0gBu6nLdhFDPRLc0HdDG,Taylor Swift,Mine (Taylor's Version),4
2y5aJvzXhHPA94U5GFAcXe,"ZAYN, Taylor Swift",I Don’t Wanna Live Forever (Fifty Shades Darker),9
5KD6AEm19QnMbfWpfoOHMl,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),9
4P9Q0GojKVXpRTJCaL3kyy,Taylor Swift,All Of The Girls You Loved Before,0
7CneiDesUKFJO3Ix01dnfr,Taylor Swift,Delicate,3
5kHMfzgLZP95O9NBy0ku4v,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),4
6qAcApH8obo8eqatCKUHd9,"Taylor Swift, Kendrick Lamar",Bad Blood (feat. Kendrick Lamar) (Taylor's Version),5
2T9WeqSMJJb8YBDHPYGU4p,Taylor Swift,22 (Taylor's Version),4
79uDOz0zuuWS7HWxzMmTa2,Taylor Swift,Back To December (Taylor's Version),5
1hR8BSuEqPCCZfv93zzzz9,Taylor Swift,Welcome To New York (Taylor's Version),4
4zmKGsrXjLmljb5fTaBTot,"Taylor Swift, Lana Del Rey",Snow On The Beach (feat. More Lana Del Rey),3
30Y4CV7A6YqtQtTTo7Ue4j,Taylor Swift,Mean (Taylor's Version),5
2ByBBvpR9b7IynvRmnG7kG,Taylor Swift,Clean (Taylor's Version),0
3xYJScVfxByb61dYHTwiby,Taylor Swift,Hits Different,4
5YPTYLMdNEgk7CPNPqqFyA,Taylor Swift,Getaway Car,5
6GXgd1BPD9bUpqw5AntGV5,Taylor Swift,All You Had To Do Was Stay (Taylor's Version),9
4y5bvROuBDPr5fuwXbIBZR,Taylor Swift,Paper Rings,4
43y1WpBdnEy5TR9aZoSQL9,Taylor Swift,I Wish You Would (Taylor's Version),9
1zU8j1x3yi9xalMF96pzKp,Taylor Swift,Dear John (Taylor's Version),5
4D7BCuvgdJlYvlX5WlN54t,Taylor Swift,"You're On Your Own, Kid",0
0NwGC0v03ysCYINtg6ns58,Taylor Swift,Better Than Revenge (Taylor's Version),8
0kAZ3H6G9Zac4PMpmobMkj,Taylor Swift,If This Was A Movie (Taylor’s Version),5
6T0sEnqjmHISIKwFETeeiP,Taylor Swift,Suburban Legends (Taylor's Version) (From The Vault),9
4s8BIKx4Zh6ryAEz8RTlaU,Taylor Swift,Foolish One (Taylor’s Version) (From The Vault),4
3eX0NZfLtGzoLUxPNvRfqm,Taylor Swift,Maroon,0
0zo975x58DlXbZllWvfYhg,Taylor Swift,When Emma Falls in Love (Taylor’s Version) (From The Vault),9
4e3ZNTAV6PCrdYMUrUlMpQ,"Taylor Swift, Fall Out Boy",Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),5
7l2tmgUhV7Y2aJHjiszifg,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),8
4hqJ4bSlYJOXb6Z4SRmzxs,Taylor Swift,Long Live (Taylor's Version),5
3UMrglJeju5yWyYIW6o99b,Taylor Swift,The Great War,4
2RJnNdu4pb3MypbBroHU0T,"Taylor Swift, Joy Williams, John Paul White",Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),0
1HCdems7PQZRj42QDWLA0A,Taylor Swift,Timeless (Taylor’s Version) (From The Vault),9
22bPsP2jCgbLUvh82U0Z3M,Taylor Swift,The Way I Loved You (Taylor’s Version),5
7ut4Y7gxOFe3d3rLJQ7i5w,Taylor Swift,Gorgeous,4
6dTA6y0C2ReQklntzZl8l3,Taylor Swift,The Story Of Us (Taylor's Version),9
0heeNYlwOGuUSe7TgUD27B,Taylor Swift,Question...?,7
4ABYxlb92WBIjHu7TIKmml,"Taylor Swift, Hayley Williams",Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),5
2NIBaWXdjaTDmytjjwbEfP,Taylor Swift,Eyes Open (Taylor's Version),5
3yNJkriPzWjkkDAWHIAVUq,Taylor Swift,Ours (Taylor’s Version),9
0wavGRldH0AWyu2zvTz8zb,Taylor Swift,Sweet Nothing,0
3MytWN8L7shNYzGl4tAKRp,Taylor Swift,Sparks Fly (Taylor’s Version),4
4pvb0WLRcMtbPGmtejJJ6y,"Taylor Swift, Bon Iver",exile (feat. Bon Iver),0
0cITLOYn1Sv4q27zZPqlNK,Taylor Swift,Red,8
59KOoHFcw5XfICnO57holu,Taylor Swift,Last Kiss (Taylor's Version),0
1Fj0T1XKuhRu7EZzJ7NJIK,Taylor Swift,Delicate - Recorded at The Tracking Room Nashville,9
7712gjoih4QoDbXpljEk21,Taylor Swift,Paris,4
3z6XUommYDWPHeFhmhhT6j,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),4
4d1CG5ei1E2vGbvmgf5KKv,Taylor Swift,This Love (Taylor’s Version),0
0A1JLUlkZkp2EFrosoNQi0,Taylor Swift,Labyrinth,0
0aV5uARAknQgYhBaK944FP,Taylor Swift,"Would've, Could've, Should've",5
2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,9
6epn3r7S14KUqlReYr77hA,"Justin Bieber, Ludacris",Baby,8
6G53gri09h5KXRegSCcWy9,"Camila Cabello, Lil Nas X",HE KNOWS (feat. Lil Nas X),8
7xELUwXl4BJq1Hm3PE2v1R,August Moon,Dance Before We Walk (From “The Idea of You”),8
3h76tbaYIamSeJL81X7ZwI,Benson Boone,Cry,4
73c7iqH4lCVqu4tm66i0tY,Gracie Abrams,Risk,8
2LNFFF6bEUIcHgXnQE8qVK,ROLE MODEL,Deeply Still In Love,5
1eB1JymprhH8QTLA8m1AsB,"Stray Kids, Charlie Puth",Lose My Breath,8
3fxWcOWUQxapuKin9NhCcf,Shaya Zamora,Pretty Little Devil,9
61i3HxSlZI6EQnVdYeofyo,Daya,Hide Away,8
2O1jcUYVAHZLF7ihpWUENI,Alexander Stewart,how dare you,8
0ijwa9A6H3WFoEFzBNzrxo,Duolingo,Spanish or Vanish,9
6oVGIxnuwcwZspPEYk2Yb3,Dua Lipa,Blow Your Mind (Mwah),8
4EhqimHdoK9OmCNvCfioH6,JVKE,this is what slow dancing feels like,3
09KcJTiSWfibriFPchj0Jt,Ari Abdul,DON'T,4
00wTgWOnpWPlTvFsAkZBme,IVE,Blue Heart,9
6ulca5GPT6ZhMpCXCxVJMa,Transviolet,"Secret (Theme from ""Pretty Little Liars: Summer School"")",3
6UnCGAEmrbGIOSmGRZQ1M2,Maggie Rogers,Light On,9
4yEkhMRfKJVYVgFmO1dLuj,Zach Hood,Weatherman,9
2SPbioo65CuUB3H0aW1ID5,Laufey,Bored,0
0ZDwhNFZnPx9EIPCcwGUHC,"Bakar, Summer Walker",Hell N Back (feat. Summer Walker),7
5H4y5thHDJUAxwiclrSXc1,Alec Benjamin,Sacrifice Tomorrow,8
2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,4
0FQroAJHjN85mvXb9Wu56D,Zinadelphia,Love Over Glory,4
1UhDG1nEctrXaCJR85p0iF,Alexander Stewart,day i die,9
2S2od3hT7ceytw7d1pTRuE,"Noah Cyrus, XXXTENTACION",Again (feat. XXXTENTACION),8
5Jh1i0no3vJ9u4deXkb4aV,Olivia Rodrigo,so american,1
5cF0dROlMOK5uNZtivgu50,Charlie Puth,Attention,8
7mQCONtuyTnXtRLrjalQTF,Mckenna Grace,Gentleman,0
58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,9
1SS0WlKhJewviwEDZ6dWj0,"ZICO, JENNIE",SPOT!,8
537lxjgEWi70xoayyrCWus,Haiden Henderson,bleachers,4
0kqLsYEktElJRKFprEiJsI,Trent Reznor and Atticus Ross,Yeah x10,4
1duJTDSFuK3sB0NwNr0QRg,"China Anne McClain, Kylie Cantrall, Disney","What's My Name (Red Version) - From ""Descendants: The Rise of Red""/Soundtrack Version",8
3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,4
3nEotpBFeXq0OJstuHzwDP,Jonah Kagen,God Needs The Devil,3
4nncvBrXyuKNg5jfBnJ1dR,"Normani, Gunna",1:59 (feat. Gunna),7
7fzHQizxTqy8wTXwlrgPQQ,Tommy Richman,MILLION DOLLAR BABY,8
3xGi8NYBHKM8mKsheBWV0G,"Jax, HARDY",zombieland (feat. HARDY),5
3QJsSWa0Xo8MfaRn1gr4Be,Isabel LaRosa,favorite,8
48vIfHaK7by6x0T6ucpODL,Madison Beer,Make You Mine,8
78QfJ1zk7Tae5gTOHFI6I2,INJI,BIG UP,8
2uqxsofWmgRT0ekghgy3ln,JoJo Siwa,Karma,8
62aSL7D64td5wr09L6iFiV,Twenty One Pilots,Backslide,7
46kspZSY3aKmwQe7O77fCC,Ariana Grande,we can't be friends (wait for your love),4
1sxEFo3yp89PYwBP8qRmkh,"kenzie, ASTN",close to you,0
6shRGWCtBUOPFLFTTqXZIC,Jack Johnson,Upside Down,8
4NJqhmkGN042BrvHoMKUrJ,Dasha,Austin,9
3yTxDUuueSjhtsK1ea3Lbp,Jessie Murph,Cold,8
1TnUURhehaoMWKAqQtirm6,Halsey,Colors,9
6Qba5LA11rNI9PyXDBeva7,NIKI,Too Much Of A Good Thing,7
056bKm6W5j9QodOftRznUV,Conan Gray,Bourgeoisieses,8
4hXc50b59ywx8cdg9KlHCQ,Haven Madison,Kiss The Ground,9
2B0fIX58M69Y7kuPG86l7g,RIIZE,One Kiss,9
2U0Zowgw2tgJXu5K56i4Q4,Knox,Not The 1975,4
0UaaFmF3xUwMjnuAHBq7qL,Crush,Love You With All My Heart,0
799KrpEbhZp0MHeiA8YK9P,Taylor Swift,Guilty as Sin?,0
2yHcSn169Hjj5UjjLubk8U,"renforshort, PJ Harding",buried alive,0
30QYxvXOJZhGBF6DvpNb8w,Sabrina Carpenter,I Knew You Were Trouble - Spotify Singles,5
2cPgl2d9IPeNB8794NftZT,sombr,savior,8
1dcK8O2qEq7E34o4ImQEco,"Lost Frequencies, David Kushner",In My Bones,8
3IbT4cFEQYLz1P9MFnRmYu,Isaac Dunbar,I Love To Dance,9
0GqWXMhLivLWNWdCl1nbDo,EMELINE,99 boys,9
1GNIYBU1XhMSlAxJXiUBbC,Lana Del Rey,Video Games,3
3X7afM4V4ZMLNVmwBgqWzp,Charlotte Lawrence,How It Ends,5
7hDVYcQq6MxkdJGweuCtl9,Billie Eilish,ocean eyes,3
58SrfExCWNIdEh01NiAUOg,Carol Ades,Hope Is a Scary Thing,5
3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,9
4wxBy0t4F83qVAiHahe6kW,Sadie Jean,You Don’t,0
3wmnP7CY38ajyGfZUZ6vce,Perrie,Forget About Us,9
0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",8
19kHhX6f6EfLU7rcO3RqjO,Jungle,Back On 74,8
1dh5DUke1yHJzIF3Sa7nXC,Reneé Rapp,Pretty Girls,4
4TKn4vUnYvdWsxpcFysvcN,Corbon Amodio,lucy~,9
4jWCFYhDAqOLClw5dFvk8O,Benson Boone,There She Goes,5
7rOk84mV0kJ0H9wsBDDDUY,Knox,Change Your Mind,9
176fR2MtPlctufVYwqoW1j,Nxdia,Jennifer's Body,4
3lMzT16MjAKKXF7pSZn13B,Lay Bankz,Tell Ur Girlfriend,7
7qoxdajngC0j9VXrcnephA,Alex Warren,Before You Leave Me,9
0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,4
0ve0CavjqrUqVmZ605RhTV,"Tyla, Gunna, Skillibeng",Jump,8
6VDuCryADxIMCNLCfyovtO,jxdn,Yellow - Spotify Singles,5
3SAga35lAPYdjj3qyfEsCF,d4vd,Feel It - From The Original Series “Invincible”,4
4R3AU2pjv8ge2siX1fVbZs,Laufey,Goddess,0
669ftUGKrpw9aWYqg6EaGB,"Corbyn Besson, Armani White",Like That (feat. Armani White),5
5uQ7de4EWjb3rkcFxyEOpu,Mark Ambor,Belong Together,9
6oRHBT8w7LshsnffOf36X6,charlieonnafriday,When I’m Leavin’,4
53mChDyESfwn9Dz8poHRf6,TV Girl,Taking What's Not Yours,9
6tNgRQ0K2NYZ0Rb9l9DzL8,Olivia Rodrigo,obsessed,4
3zPGZBbZEGqu7eY7R0NkqI,"girl in red, Sabrina Carpenter",You Need Me Now? (feat. Sabrina Carpenter),8
2WGcpz55A2vrvh6foEGCNL,Wallows,Calling After Me,4
4IadxL6BUymXlh8RCJJu7T,Hozier,Too Sweet,4
65fpYBrI8o2cfrwf2US4gq,"Zac Efron, Zendaya",Rewrite The Stars,4
6UumSbVp1ae6IfcOWDo1oL,Emei,Love Me Not,4
6ymafuSC9VWoGRPquZkQKV,Mason Ramsey,Blue Over You,0
6tNQ70jh4OwmPGpYy6R2o9,Benson Boone,Beautiful Things,4
3Pbp7cUCx4d3OAkZSCoNvn,Michael Marcagi,Scared To Start,5
2Zo1PcszsT9WQ0ANntJbID,Sabrina Carpenter,Feather,8
2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,4
6me7F0aaZjwDo6RJ5MrfBD,Richy Mitch & The Coal Miners,Evergreen,0
4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,4
3HMY0r2BAdpasXMY8rseR0,Hozier,Too Sweet,4
4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,0
2aPTvyE09vUCRwVvj0I8WK,A$AP Rocky,Sundress,4
0otRX6Z89qKkHkQ9OqJpKt,James Arthur,Car's Outside,5
4sNG6zQBmtq7M8aeeKJRMQ,Declan McKenna,Brazil,9
1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,4
5w40ZYhbBMAlHYNDaVJIUu,Post Malone,Chemical,5
456WNXWhDwYOSf5SpTuqxd,Florence + The Machine,Dog Days Are Over,5
2H881m3JRA8lpuuwaQL6zy,DeJ Loaf,No Fear,8
0qvzXomUDJVaUboy2wMfiS,Niall Horan,This Town,0
4Skkx52Dh8yo4G1ijAEGs3,Myles Smith,Solo,0
751srcHf5tUqcEa9pRCQwP,Cafuné,Tek It,5
6eI8B3QW20P68MCYMb4Etd,Matt Hansen,something to remember,9
0QosomGFiJYOxj2ViZfqng,Justin Timberlake,Selfish,9
3YgtkOxZsTuaZdL8McA1FQ,"Fred again.., Obongjayar",adore u,9
0jcw8cJf3TNMZN0BXlueML,"Bakar, Summer Walker",Hell N Back (feat. Summer Walker),7
0rzaRSujxA0bKyjJl6vHYq,Harry Styles,Satellite,9
7JgNAnCjJvL8hBR1kmCOFF,RAYE,Worth It.,4
09DR0sHnQUhHOiSNttc1mv,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",Not Strong Enough,9
333XFHKsHU0pOocFzBgrJi,Kacey Musgraves,Deeper Well,9
3iJOkxYP59kFJ5OLgHo4Tp,"Ariana Grande, Troye Sivan",supernatural (with Troye Sivan),5
5hnGrTBaEsdukpDF6aZg8a,Dean Lewis,How Do I Say Goodbye,4
6K8VQ84MqhsoakN5MjrnVR,Lorde,Supercut,9
3NRql0A1Ef4RCvT473iqgD,Bakar,Hell N Back,7
2l7UudWZ44l1WbHx6ANod9,"Noah Kahan, Sam Fender",Homesick (with Sam Fender),5
4HcARAxzsbIB3MqiEkejM6,Sadie Jean,Locksmith,0
3QAU2pj4LUKf7yaTgANlQV,The Kolors,ITALODISCO,8
53dtP2iUMvaF28JZcHnFuU,Olivia Rodrigo,logical,0
2sTXJinZQxl58tFCTYtEqa,"Sampagne, badchieff, CRO",tempo,4
3pn5z4CvMz95uEysWBUYCc,soffie,Für immer Frühling,1
7lw4J2RfcPs2hEJgPY44lC,The Marías,Run Your Mouth,4
3p84R45PM75ngq8XRoe45o,The Last Dinner Party,Nothing Matters,9
1XcFa5d1qoWdCIICnXlggj,He Is We,I Wouldn't Mind,0
6NgvAmrhjUENGdtVQnBHx8,Remi Wolf,Cinderella,9
7BcOUi4FQ3wBLmNTW0yfCR,"Mac Miller, Empire Of The Sun",The Spins,8
0XHFylA18yuwGVCfJfq4dw,Omar Apollo,Spite,4
4sx6NRwL6Ol3V6m9exwGlQ,The Kid LAROI,LOVE AGAIN,8
4PRdeh2zIyM1pvY4x5luLe,"Noah Kahan, Gracie Abrams","Everywhere, Everything (with Gracie Abrams)",5
36FZL9SzRh5BhtG1cUyGWr,girl in red,Too Much,8
5Djt1AQnhfhYJjs4m7WS6G,"Lord Huron, Phoebe Bridgers",The Night We Met,1
64fITmtln0OJqcxPf09vnY,Lucky Daye,HERicane,8
63PcfAO5WaHp89H0CVKBVT,Griff,Pillow In My Arms,4
1BEioZa6o8AVDmOh5Sc86j,Victor Ray,Comfortable,3
3UEOT0hD60yGB1OMWJxLQ8,Cat Burns,people pleaser,8
0DFldA3ySuV2dblrOAWq1f,Maggie Rogers,Don't Forget Me,5
3yfki4r5cgFA784trLoHnk,Milky Chance,Living In A Haze,9
7Az7rVogNu6XpLnykVI5fA,The Beaches,Blame Brett,8
0iSWAT0EL8TwmzcgBjKMh6,One Direction,What a Feeling,8
5e9f2mQ8DYtZa9UcrZZRNt,"Goth Babe, Surfaces",Mexico,1
4lptrKbbydmqa74YS0a1rt,JEREMIAS,Grüne Augen lügen nicht,0
2ou8EQgoiqk73toLQrEIsc,Dekker,Maybe October,4
55g4rnkPWozcmWW2a8MNMl,Emilio,Strawberry eyes,8
046QZ0ociluzd0yjpY1tY4,"Surfaces, JVKE",Don't Let Me Down (feat. JVKE),9
11RJg9AillccZgJYZ47L5f,Zimmer90,What Love Is,8
3MyQn1xBQwPtFJUUP7zB8s,Father John Misty,Real Love Baby,5
22UYp7aAy1XmIYZ1GsnJuB,Cian Ducrot,Part Of Me,9
5exlcLrnyW9DEmLCjke1Wv,"CRO, Blumengarten",nie wieder normal,7
0ri4EFGPe0GqSl8Mp1yYuE,L'Impératrice,Me Da Igual,8
05jxlV1d75GkrMEZCP9qHQ,Provinz,Zimmer,8
7dIi6DS9RA6PDTU90CcNoV,"Zartmann, Drumla",Fuß baumeln,5
21AziTMaZwcLflGMAj85o5,Lauv,All 4 Nothing (I'm So In Love),9
1z8cabK9f2r2pXWx30ErUW,Jonah Kagen,The Roads,8
4eAV1ZCliRotEcjzEbOWNW,"Del Water Gap, Holly Humberstone",Cigarettes & Wine (feat. Holly Humberstone),5
2iHsdUnmKGIuc9oRE3DfgJ,Mimi Webb,House On Fire,9
2kMLXLXuqdoXFRMLTQYkrW,"Fritz Speck, The Voice of Germany","5 Meter Mauern (aus ""The Voice of Germany 2023"") - Live",1
39X2xdmnX3UAWNmyhKdVtc,Olivia Dean,Dive,4
5MOQEkTya2UEh5N2pHiYf6,BECKS,June,4
6bimAQjh6FP1vZOXHrvs4j,AnnenMayKantereit,Katharina,8
6Rbw34MeB02zIlnEk3ZtIZ,Bosse,Ein Traum,9
3uF7HxZy1DTZOeMLhZSPbH,"bac, alfons.",In Der Zeit Verlieren,9
1Rax9jcKsPwQjnRLmZTC9F,MilleniumKid,Wie weit,5
6XDIGKP7TQ1GLedtCtfshM,Tash Sultana,Pretty Lady,9
6Ql7rNuoP90aIdgwQkPYBP,Milky Chance,Synchronize,8
0rt8k3nUqVpM4lc5KRdkOf,Mayberg,Spiegelbild,0
62Vz24WH66GYadBPFJKwT7,Bow Anderson,20s,5
58oljhgRB2FFtF1l2v31QJ,Ed Sheeran,American Town,9
6pjJUY0O4XgrYFGf9SwD7u,Wet Leg,Wet Dream,9
5OJDNeu3CDWxgfxu2BNown,Provinz,Blaue Stunde,8
3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,8
1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,4
2uqYupMHANxnwgeiXTZXzd,Dasha,Austin,9
4OMJGnvZfDvsePyCwRGO7X,Dua Lipa,Houdini,8
4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),8
4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,9
0LMwmV37RCmBO2so0szAFs,"Kygo, Ava Max",Whatever,9
0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,9
6usohdchdzW9oML7VC4Uhk,Teddy Swims,Lose Control,5
331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,8
4tKGFmENO69tZR9ahgZu48,Sophie Ellis-Bextor,Murder On The Dancefloor,8
3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),4
76OGwb5RA9h4FxQPT33ekc,Rosa Linn,SNAP,5
22mek4IiqubGD9ctzxc69s,"Calvin Harris, Disciples",How Deep Is Your Love,8
0cVyQfDyRnMJ0V3rjjdlU3,Paul Russell,Lil Boo Thang,9
6zSpb8dQRaw0M1dK8PBwQz,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,9
4o120XeV8els1S5bu7mzBX,Imagine Dragons,Eyes Closed,8
3BKD1PwArikchz2Zrlp1qi,"David Guetta, Anne-Marie, Coi Leray",Baby Don't Hurt Me,4
1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Tattoo,8
5Jpz4nv8nA6FIYO5gEyQa2,"Ella Henderson, Rudimental",Alibi (feat. Rudimental),8
7fPyCCiXVwbzPQ1MtoUChl,Daya,Hide Away,8
7fZBQnc0zXwVybgCIrQQil,"Imanbek, BYOR",Belly Dancer,9
4QfikoJtCEiOj7G5R9m3sP,"Kygo, Zak Abel, Nile Rodgers",For Life (feat. Nile Rodgers),9
1CcLA0eaauck34YEIrvAAq,"David Guetta, Kim Petras",When We Were Young (The Logical Song),8
4vVTI94F9uJ8lHNDWKv0i2,"Sean Kingston, Justin Bieber",Eenie Meenie,9
2USlegnFJLrVLpoVfPimKB,"Gabry Ponte, LUM!X, Prezioso",Thunder,9
3t7MOVjzXyqT7vPw4eNrAV,"Meghan Trainor, T-Pain",Been Like This,8
3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,8
5YdnOm5990Kfq1Jodws98B,"Felix Jaehn, Ray Dalton",Call It Love,8
0OvO2X2Q3i98dc5RcgEN3x,"Alok, The Chainsmokers, Mae Stephens",Jungle,8
780be5fB7823aHG06mwTat,Bakermat,Baianá,1
2F2p7b5Xq20mRyEeWYaeUF,"Purple Disco Machine, Kungs, Julian Perretta",Substitution (feat. Julian Perretta),8
1bgKMxPQU7JIZEhNsM1vFs,"Alesso, Zara Larsson",Words (feat. Zara Larsson),8
2Z5wXgysowvzl0nKGNGU0t,Fitz and The Tantrums,Out of My League,8
5o4XJKRxUK6nXhFLAIS33A,Sia,Gimme Love,1
18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,8
4N5s8lPTsjI9EGP7K4SXzB,George Ezra,Green Green Grass,4
00E0Z2jrF7reoHps4zcbWQ,"Alok, Ava Max",Car Keys (Ayla),8
0JZ1ABjN8q7TNwMP39NjvU,"Niklas Dee, Old Jim, Enny-Mae",Not Fair,5
1RF02Cf80mTaeNXG2P2boR,"Nathan Dawe, Ella Henderson",21 Reasons (feat. Ella Henderson),4
09rAJ1Q1NNJSaUKEW3X9P6,"Sam Feldt, Jonas Blue, Endless Summer, Violet Days",Crying On The Dancefloor,4
3sa06xVNmLLYIxdNNmVQN8,"Jax Jones, MNEK",Where Did You Go? (feat. MNEK),8
6BePGk3eCan4FqaW2X8Qy3,"Tiësto, Tate McRae",10:35,4
